rules,support,confidence,lift
{root vegetableswhole milkyogurtrolls/bunsfruit/vegetable juice} => {other vegetables},0.000508388,1,5.168155544
{citrus fruitpip fruitroot vegetablesyogurtwhipped/sour cream} => {other vegetables},0.000508388,1,5.168155544
{citrus fruitpip fruitother vegetablesyogurtwhipped/sour cream} => {root vegetables},0.000508388,0.833333333,7.645366915
{citrus fruitpip fruitroot vegetablesyogurtwhipped/sour cream} => {whole milk},0.000508388,1,3.913649025
{citrus fruitpip fruitwhole milkyogurtwhipped/sour cream} => {root vegetables},0.000508388,0.833333333,7.645366915
{citrus fruitpip fruitroot vegetablesother vegetableswhipped/sour cream} => {whole milk},0.000610066,0.857142857,3.354556307
{citrus fruitpip fruitroot vegetableswhole milkwhipped/sour cream} => {other vegetables},0.000610066,0.857142857,4.429847609
{citrus fruitpip fruitother vegetablesyogurtwhipped/sour cream} => {whole milk},0.000610066,1,3.913649025
{citrus fruitpip fruitwhole milkyogurtwhipped/sour cream} => {other vegetables},0.000610066,1,5.168155544
{sausagepip fruitother vegetablesyogurtwhipped/sour cream} => {whole milk},0.000508388,0.833333333,3.261374188
{tropical fruitpip fruitroot vegetablesother vegetableswhipped/sour cream} => {whole milk},0.000813421,0.8,3.13091922
{tropical fruitpip fruitroot vegetableswhole milkwhipped/sour cream} => {other vegetables},0.000813421,0.888888889,4.593916039
{tropical fruitpip fruitwhole milkyogurtwhipped/sour cream} => {other vegetables},0.000915099,0.818181818,4.2284909
{pip fruitroot vegetablesother vegetablesyogurtwhipped/sour cream} => {whole milk},0.000813421,0.888888889,3.478799133
{pip fruitother vegetablesyogurtwhipped/sour creamsoda} => {whole milk},0.000508388,0.833333333,3.261374188
{pip fruitwhole milkyogurtwhipped/sour creamsoda} => {other vegetables},0.000508388,0.833333333,4.306796287
{pip fruitother vegetableswhole milkwhipped/sour creamsoda} => {yogurt},0.000508388,0.833333333,5.973639456
{sausagecitrus fruitother vegetableswhipped/sour creampastry} => {whole milk},0.000610066,1,3.913649025
{sausagecitrus fruitwhole milkwhipped/sour creampastry} => {other vegetables},0.000610066,0.857142857,4.429847609
{citrus fruittropical fruityogurtwhipped/sour creampastry} => {whole milk},0.000508388,1,3.913649025
{citrus fruittropical fruitwhipped/sour creamrolls/bunspastry} => {whole milk},0.000508388,1,3.913649025
{tropical fruitwhole milkwhipped/sour creamrolls/bunspastry} => {citrus fruit},0.000508388,0.833333333,10.06859132
{citrus fruitother vegetablesyogurtwhipped/sour creampastry} => {whole milk},0.000610066,1,3.913649025
{citrus fruitother vegetableswhipped/sour creamrolls/bunspastry} => {whole milk},0.000508388,1,3.913649025
{sausageroot vegetablesyogurtwhipped/sour creampastry} => {other vegetables},0.000508388,0.833333333,4.306796287
{sausageroot vegetablesother vegetableswhipped/sour creampastry} => {yogurt},0.000508388,1,7.168367347
{tropical fruityogurtwhipped/sour creamrolls/bunspastry} => {whole milk},0.000508388,0.833333333,3.261374188
{tropical fruitwhole milkwhipped/sour creamrolls/bunspastry} => {yogurt},0.000508388,0.833333333,5.973639456
{whole milkyogurtwhipped/sour creamrolls/bunspastry} => {tropical fruit},0.000508388,1,9.53003876
{root vegetableswhole milkyogurtwhipped/sour creampastry} => {other vegetables},0.000508388,0.833333333,4.306796287
{root vegetablesother vegetableswhipped/sour creamrolls/bunspastry} => {whole milk},0.000508388,0.833333333,3.261374188
{root vegetableswhole milkwhipped/sour creamrolls/bunspastry} => {other vegetables},0.000508388,0.833333333,4.306796287
{sausagecitrus fruitroot vegetablesother vegetableswhipped/sour cream} => {yogurt},0.000610066,1,7.168367347
{sausagecitrus fruitroot vegetableswhole milkwhipped/sour cream} => {yogurt},0.000610066,0.857142857,6.144314869
{sausagecitrus fruitroot vegetablesother vegetableswhipped/sour cream} => {whole milk},0.000610066,1,3.913649025
{sausagecitrus fruitroot vegetableswhole milkwhipped/sour cream} => {other vegetables},0.000610066,0.857142857,4.429847609
{sausagecitrus fruitwhole milkyogurtwhipped/sour cream} => {other vegetables},0.000711744,0.875,4.522136101
{sausagecitrus fruitother vegetableswhipped/sour creamrolls/buns} => {whole milk},0.000508388,1,3.913649025
{sausagecitrus fruitwhole milkwhipped/sour creamrolls/buns} => {other vegetables},0.000508388,1,5.168155544
{citrus fruittropical fruitroot vegetablesyogurtwhipped/sour cream} => {other vegetables},0.000711744,1,5.168155544
{citrus fruittropical fruitroot vegetableswhipped/sour creamrolls/buns} => {other vegetables},0.000508388,1,5.168155544
{citrus fruittropical fruitother vegetableswhipped/sour creamrolls/buns} => {root vegetables},0.000508388,0.833333333,7.645366915
{citrus fruitroot vegetablesother vegetableswhipped/sour creamrolls/buns} => {tropical fruit},0.000508388,0.833333333,7.941698966
{citrus fruittropical fruitroot vegetableswhole milkwhipped/sour cream} => {other vegetables},0.000915099,1,5.168155544
{citrus fruittropical fruityogurtwhipped/sour creamrolls/buns} => {whole milk},0.000508388,0.833333333,3.261374188
{citrus fruittropical fruitother vegetablesyogurtwhipped/sour cream} => {whole milk},0.000813421,0.8,3.13091922
{citrus fruittropical fruitother vegetableswhipped/sour creamrolls/buns} => {whole milk},0.000508388,0.833333333,3.261374188
{citrus fruitroot vegetablesyogurtwhipped/sour creamsoda} => {other vegetables},0.000508388,1,5.168155544
{citrus fruitroot vegetablesother vegetableswhipped/sour creamsoda} => {yogurt},0.000508388,0.833333333,5.973639456
{citrus fruitother vegetablesyogurtwhipped/sour creamsoda} => {root vegetables},0.000508388,0.833333333,7.645366915
{citrus fruitroot vegetablesother vegetablesyogurtwhipped/sour cream} => {whole milk},0.001016777,0.833333333,3.261374188
{citrus fruitroot vegetableswhole milkyogurtwhipped/sour cream} => {other vegetables},0.001016777,0.909090909,4.698323222
{citrus fruitother vegetablesyogurtwhipped/sour creamsoda} => {whole milk},0.000508388,0.833333333,3.261374188
{sausagetropical fruitroot vegetablesyogurtwhipped/sour cream} => {whole milk},0.000508388,1,3.913649025
{sausagetropical fruitroot vegetableswhole milkwhipped/sour cream} => {yogurt},0.000508388,1,7.168367347
{sausagetropical fruitother vegetablesyogurtwhipped/sour cream} => {whole milk},0.000508388,0.833333333,3.261374188
{tropical fruitroot vegetableswhole milkwhipped/sour creambottled water} => {yogurt},0.000508388,0.833333333,5.973639456
{root vegetableswhole milkyogurtwhipped/sour creambottled water} => {tropical fruit},0.000508388,0.833333333,7.941698966
{sausagepip fruitroot vegetablesyogurtpastry} => {whole milk},0.000508388,1,3.913649025
{sausagepip fruitroot vegetableswhole milkpastry} => {yogurt},0.000508388,0.833333333,5.973639456
{sausagepip fruitother vegetablesyogurtpastry} => {whole milk},0.000508388,0.833333333,3.261374188
{pip fruitroot vegetablesother vegetablespastrysoda} => {whole milk},0.000508388,0.833333333,3.261374188
{pip fruitroot vegetableswhole milkpastrysoda} => {other vegetables},0.000508388,1,5.168155544
{pip fruitroot vegetablesother vegetablesyogurtpastry} => {whole milk},0.000610066,1,3.913649025
{citrus fruittropical fruitpip fruitroot vegetablesyogurt} => {whole milk},0.000508388,0.833333333,3.261374188
{citrus fruittropical fruitpip fruitroot vegetableswhole milk} => {other vegetables},0.000915099,0.818181818,4.2284909
{citrus fruitpip fruitroot vegetablesyogurtsoda} => {whole milk},0.000508388,1,3.913649025
{citrus fruitpip fruitwhole milkyogurtsoda} => {root vegetables},0.000508388,0.833333333,7.645366915
{citrus fruitpip fruitroot vegetablesother vegetablessoda} => {whole milk},0.000508388,0.833333333,3.261374188
{citrus fruitpip fruitother vegetableswhole milksoda} => {root vegetables},0.000508388,1,9.174440299
{citrus fruitpip fruitroot vegetablesother vegetablesyogurt} => {whole milk},0.000711744,0.875,3.424442897
{citrus fruitpip fruitroot vegetableswhole milkyogurt} => {other vegetables},0.000711744,0.875,4.522136101
{sausagetropical fruitpip fruitroot vegetablesyogurt} => {whole milk},0.000508388,1,3.913649025
{tropical fruitpip fruitroot vegetablesother vegetablesbottled water} => {whole milk},0.000610066,1,3.913649025
{tropical fruitpip fruitroot vegetableswhole milkbottled water} => {other vegetables},0.000610066,0.857142857,4.429847609
{tropical fruitpip fruitwhole milkyogurtbottled water} => {other vegetables},0.000508388,0.833333333,4.306796287
{tropical fruitpip fruitroot vegetablesyogurtrolls/buns} => {whole milk},0.000610066,1,3.913649025
{tropical fruitpip fruitroot vegetablesother vegetablesyogurt} => {whole milk},0.00132181,0.866666667,3.391829155
{pip fruitroot vegetablesother vegetablesyogurtsoda} => {whole milk},0.000915099,1,3.913649025
{pip fruitwhole milkyogurtrolls/bunssoda} => {other vegetables},0.000508388,0.833333333,4.306796287
{citrus fruittropical fruitroot vegetablesrolls/bunspastry} => {other vegetables},0.000508388,1,5.168155544
{citrus fruittropical fruitother vegetablesrolls/bunspastry} => {root vegetables},0.000508388,0.833333333,7.645366915
{citrus fruitroot vegetablesother vegetablesrolls/bunspastry} => {tropical fruit},0.000508388,0.833333333,7.941698966
{citrus fruittropical fruitroot vegetableswhole milkpastry} => {other vegetables},0.000508388,1,5.168155544
{citrus fruittropical fruityogurtrolls/bunspastry} => {whole milk},0.000610066,1,3.913649025
{citrus fruittropical fruitwhole milkyogurtpastry} => {rolls/buns},0.000610066,0.857142857,4.660033167
{citrus fruitwhole milkyogurtrolls/bunspastry} => {tropical fruit},0.000610066,0.857142857,8.168604651
{citrus fruitroot vegetablesother vegetablesyogurtpastry} => {whole milk},0.000711744,1,3.913649025
{citrus fruitroot vegetableswhole milkyogurtpastry} => {other vegetables},0.000711744,1,5.168155544
{sausagetropical fruitroot vegetablesyogurtpastry} => {whole milk},0.000610066,1,3.913649025
{sausagetropical fruitroot vegetableswhole milkpastry} => {yogurt},0.000610066,0.857142857,6.144314869
{sausageroot vegetablesother vegetableswhole milkpastry} => {yogurt},0.000711744,0.875,6.272321429
{tropical fruitroot vegetablesyogurtrolls/bunspastry} => {whole milk},0.000610066,1,3.913649025
{tropical fruitroot vegetableswhole milkrolls/bunspastry} => {yogurt},0.000610066,0.857142857,6.144314869
{tropical fruitroot vegetablesother vegetablesyogurtpastry} => {whole milk},0.000508388,0.833333333,3.261374188
{root vegetablesother vegetablesyogurtpastrysoda} => {whole milk},0.000508388,0.833333333,3.261374188
{root vegetableswhole milkyogurtpastrysoda} => {other vegetables},0.000508388,0.833333333,4.306796287
{root vegetablesother vegetablesrolls/bunspastrysoda} => {whole milk},0.000508388,0.833333333,3.261374188
{root vegetableswhole milkrolls/bunspastrysoda} => {other vegetables},0.000508388,0.833333333,4.306796287
{sausagecitrus fruittropical fruitroot vegetablesyogurt} => {whole milk},0.000508388,1,3.913649025
{sausagecitrus fruittropical fruitwhole milkyogurt} => {root vegetables},0.000508388,0.833333333,7.645366915
{sausagecitrus fruittropical fruitroot vegetablesother vegetables} => {whole milk},0.000508388,0.833333333,3.261374188
{sausagecitrus fruittropical fruitother vegetablesyogurt} => {whole milk},0.000508388,0.833333333,3.261374188
{sausagecitrus fruittropical fruitwhole milkyogurt} => {other vegetables},0.000508388,0.833333333,4.306796287
{citrus fruittropical fruitroot vegetablesother vegetablesbottled water} => {whole milk},0.000711744,1,3.913649025
{citrus fruittropical fruitroot vegetableswhole milkbottled water} => {other vegetables},0.000711744,0.875,4.522136101
{citrus fruittropical fruitother vegetablesyogurtbottled water} => {whole milk},0.000610066,1,3.913649025
{citrus fruittropical fruitroot vegetablesyogurtrolls/buns} => {other vegetables},0.000508388,1,5.168155544
{citrus fruittropical fruitroot vegetablesother vegetablesyogurt} => {whole milk},0.001423488,0.823529412,3.223005079
{citrus fruittropical fruitroot vegetableswhole milkyogurt} => {other vegetables},0.001423488,0.933333333,4.823611841
{citrus fruittropical fruitroot vegetableswhole milkrolls/buns} => {other vegetables},0.000813421,0.888888889,4.593916039
{citrus fruitroot vegetablesother vegetablesyogurtsoda} => {whole milk},0.000711744,0.875,3.424442897
{citrus fruitroot vegetableswhole milkyogurtsoda} => {other vegetables},0.000711744,0.875,4.522136101
{sausagetropical fruitroot vegetablesyogurtrolls/buns} => {whole milk},0.000711744,1,3.913649025
{sausagetropical fruitroot vegetablesother vegetablesyogurt} => {whole milk},0.000610066,0.857142857,3.354556307
{tropical fruitroot vegetablesother vegetablesrolls/bunsbottled water} => {yogurt},0.000508388,0.833333333,5.973639456
{tropical fruitroot vegetablesyogurtrolls/bunsbottled water} => {whole milk},0.000813421,1,3.913649025
{root vegetableswhole milkyogurtrolls/bunsbottled water} => {tropical fruit},0.000813421,0.888888889,8.471145564
{tropical fruitroot vegetablesother vegetablesrolls/bunsbottled water} => {whole milk},0.000508388,0.833333333,3.261374188
{tropical fruitother vegetablesrolls/bunsbottled watersoda} => {yogurt},0.000508388,0.833333333,5.973639456
{tropical fruitother vegetableswhole milkrolls/bunsbottled water} => {yogurt},0.000711744,0.875,6.272321429
{tropical fruitroot vegetablesyogurtrolls/bunssoda} => {other vegetables},0.000508388,0.833333333,4.306796287
{frankfurtertropical fruitpip fruitother vegetablesyogurtfrozen meals} => {whole milk},0.000508388,0.833333333,3.261374188
{frankfurtertropical fruitpip fruitwhole milkyogurtfrozen meals} => {other vegetables},0.000508388,1,5.168155544
{frankfurtertropical fruitpip fruitother vegetableswhole milkfrozen meals} => {yogurt},0.000508388,1,3.913649025
{frankfurterpip fruitother vegetableswhole milkyogurtfrozen meals} => {tropical fruit},0.000508388,1,5.168155544
{frankfurtertropical fruitother vegetableswhole milkyogurtfrozen meals} => {pip fruit},0.000508388,1,7.168367347
{tropical fruitpip fruitother vegetableswhole milkyogurtfrozen meals} => {frankfurter},0.000508388,1,9.174440299
{tropical fruitother vegetablesbutteryogurtwhipped/sour creamhard cheese} => {whole milk},0.000508388,1,3.913649025
{tropical fruitwhole milkbutteryogurtwhipped/sour creamhard cheese} => {other vegetables},0.000508388,1,7.168367347
{other vegetableswhole milkbutteryogurtwhipped/sour creamhard cheese} => {tropical fruit},0.000508388,1,9.174440299
{tropical fruitother vegetableswhole milkbutteryogurthard cheese} => {whipped/sour cream},0.000508388,1,9.53003876
{tropical fruitother vegetableswhole milkyogurtwhipped/sour creamhard cheese} => {butter},0.000508388,1,3.913649025
{tropical fruitroot vegetablesbutteryogurtwhipped/sour creamsliced cheese} => {whole milk},0.000508388,1,5.168155544
{tropical fruitroot vegetableswhole milkbutterwhipped/sour creamsliced cheese} => {yogurt},0.000508388,1,7.168367347
{tropical fruitwhole milkbutteryogurtwhipped/sour creamsliced cheese} => {root vegetables},0.000508388,1,9.174440299
{root vegetableswhole milkbutteryogurtwhipped/sour creamsliced cheese} => {tropical fruit},0.000508388,1,3.913649025
{tropical fruitroot vegetableswhole milkyogurtwhipped/sour creamsliced cheese} => {butter},0.000508388,1,7.168367347
{tropical fruitroot vegetablesother vegetablesyogurtoilfruit/vegetable juice} => {whole milk},0.000508388,1,9.174440299
{tropical fruitroot vegetableswhole milkyogurtoilfruit/vegetable juice} => {other vegetables},0.000508388,1,18.04587156
{tropical fruitroot vegetablesother vegetableswhole milkoilfruit/vegetable juice} => {yogurt},0.000508388,1,3.913649025
{tropical fruitother vegetableswhole milkyogurtoilfruit/vegetable juice} => {root vegetables},0.000508388,1,7.168367347
